ID,标题,内容,原始链接,量科链接,来源域名,原始日期,量科日期,标签
88,Quantinuum与美国商务部签署意向书，将加速美国在量子计算领域的领先地位,"2026年5月21日 —— 领先的量子计算公司Quantinuum今日宣布与美国商务部CHIPS研发办公室签署了一份意向书。该意向书提议Quantinuum将获得联邦资助，以支持开发具有国家战略意义的大规模、容错型离子阱量子计算机。
“借助今日CHIPS研发领域对量子计算的投资，特朗普政府正引领世界进入美国创新的新时代，”商务部长霍华德·卢特尼克表示。“这些战略性量子技术投资将巩固我们的国内产业，创造数千个高薪的美国就业岗位，同时提升美国的量子能力。”
该计划的关键在于克服特定技术瓶颈，并加强国内供应链和制造能力，这与美国政府旨在巩固半导体技术领先地位、加速人工智能与量子计算等前沿产业商业化的目标相一致。
“量子计算有潜力在未来几十年内，为科学、工业和国家优先领域开启新的可能性，”Quantinuum总裁兼首席执行官Rajeeb Hazra博士表示。“此次与商务部的合作旨在助力Quantinuum迈向大规模、容错型离子阱系统的道路，同时强化美国的创新与制造业生态。”
该意向书支持Quantinuum与CHIPS研发办公室以及国内供应商（关键半导体组件领域的GlobalFoundries",https://www.quantinuum.com/press-releases/quantinuum-enters-into-letter-of-intent-with-the-us-department-of-commerce-for-funding-opportunity-to-accelerate-us-leadership-in-quantum-computing,http://www.qtc.com.cn/article/177951502132878.html,www.quantinuum.com,,2026-05-23,"[""量子计算"", ""量子纠错"", ""离子阱"", ""光量子"", ""AI/ML"", ""融资商业"", ""产品动态"", ""企业资讯"", ""半导体"", ""宏观态势"", ""产品动态"", ""企业资讯"", ""宏观态势"", ""产品动态""]"
87,Rigetti与美国商务部签署意向书，以相应股权换1亿美元量子研发资金,Rigetti Computing近日宣布，已与美国商务部签署一份意向书，有望在三年内获得最高1亿美元的资金，用于加速超导量子计算的研发。该资金依据《CHIPS法案》下的“CHIPS研发办公室广泛机构公告”进行分配，旨在巩固美国在量子计算等新兴技术领域的领先地位。根据意向书，美国商务部将获得与资助总额相当的Rigetti股权。而Rigetti将利用这笔资金开展研发项目，重点攻克超导量子计算在规模化与性能提升方面的关键技术挑战。,https://investors.rigetti.com/news-releases/news-release-details/rigetti-signs-letter-intent-us-government-quantum-computing,http://www.qtc.com.cn/article/177951864232880.html,investors.rigetti.com,,2026-05-23,"[""量子计算"", ""超导"", ""融资商业"", ""产品动态"", ""产品动态"", ""宏观态势""]"
86,Pasqal首次利用中性原子量子计算机演示逻辑比特在求解微分方程方面要强于物理比特,"2026年5月21日——Pasqal Holding SAS（“Pasqal”）今日宣布了一项新的研究成果，展示了一种更先进的量子计算方法，能够在实际问题上取得显著更佳的效果。该公司首次证明，在真实硬件上求解微分方程时，“逻辑量子比特”——一种旨在减少错误的方法——其性能优于标准量子计算技术。Pasqal近期宣布计划通过与Bleichroeder Acquisition Corp. II的业务合并上市。
在这项发表于arXiv的研究中，Pasqal利用其量子处理器求解微分方程。这类问题支撑着从能源系统、材料科学到金融建模等众多现实世界的应用，因其求解难度极高而闻名，常被用作先进计算系统的基准测试。
结果显示，Pasqal的逻辑量子比特方法得出的答案比传统方法更精确，平均性能提升超过50%，在某些具有挑战性的问题上甚至提升了十倍之多。值得注意的是，这种提升是在逻辑量子比特方法更为复杂的情况下实现的，凸显了其实用价值。
Pasqal首席技术官Loïc Henriet表示：“这项工作表明，逻辑量子比特不仅在理论上更优，它们在实际计算任务中已经表现得更好。更重要的是，通过运行一个完整的应用程序",https://www.pasqal.com/newsroom/pasqal-demonstrates-logical-qubits-outperform-physical-qubits-solving-differential-equations-an-industry-first-for-neutral-atom-quantum-computing/,http://www.qtc.com.cn/article/177951492132877.html,www.pasqal.com,2026-05-21,2026-05-23,"[""量子计算"", ""量子纠错"", ""中性原子"", ""AI/ML"", ""融资商业"", ""产品动态"", ""政策标准"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""科技前沿""]"
85,美国政府宣布20亿美元量子计算激励计划，以强化在该领域的领导地位,,http://www.qtc.com.cn/article/177951684232879.html,http://www.qtc.com.cn/article/177951684232879.html,,,2026-05-23,"[""量子计算"", ""资本运作""]"
84,七国集团G7央行发布首份量子技术报告,"2026年5月12日——2026年5月11日，七国集团中央银行发布首份关于量子技术及其对金融体系潜在影响的报告。
这份题为《迎接量子技术：金融行业关键考量》的报告，探讨了这些创新带来的机遇与风险，重点阐述了对安全性、韧性、市场运作和信息技术处理能力的潜在影响。
该报告旨在提供一个共同的分析框架，以支持各央行和金融行业相关方应对量子技术发展所带来的挑战。
此项工作由量子技术工作组（QTWG）开展。该工作组于2025年成立，成员由七国集团各央行组成，由法国央行和加拿大央行共同主持。工作组旨在围绕这一新兴议题推动公共机构、金融行业和技术运营商之间的对话。",https://www.bancaditalia.it/media/notizia/g7-central-banks-publish-first-report-on-quantum-technologies/?dotcache=refresh,http://www.qtc.com.cn/article/177943524132786.html,www.bancaditalia.it,,2026-05-22,"[""产品动态"", ""宏观态势"", ""产品动态"", ""宏观态势"", ""宏观态势""]"
83,Kipu Quantum发布新量子-经典混合框架，推动机器学习模型实现企业级部署,近日，Kipu Quantum发布了全新的量子-经典混合框架。该框架允许在量子处理器上训练量子增强型机器学习模型，并完全部署在经典硬件上，运行速度、成本和运营特性均能满足企业级生产流水线的要求。量子特征提取已在多项经同行评审的研究中得到研究，其能比经典特征工程生成更丰富的数据表示。Kipu Quantum与其他团队合作已在IBM量子处理器（包括156量子比特的Heron r2量子处理器）上验证了这一结论。,https://kipu-quantum.com/news/quantum-enhanced-ai-production,http://www.qtc.com.cn/article/177943278232788.html,kipu-quantum.com,2026-05-20,2026-05-22,"[""量子计算"", ""AI/ML"", ""产品动态"", ""企业资讯"", ""科技前沿"", ""产品动态"", ""企业资讯"", ""科技前沿"", ""产品动态""]"
82,中国移动集团密集造访中科酷原，深化量子合作，同筑算力未来,,http://www.qtc.com.cn/article/177943200232868.html,http://www.qtc.com.cn/article/177943200232868.html,,,2026-05-22,"[""企业资讯"", ""企业资讯"", ""企业资讯""]"
81,Eurofiber与Colt凭借量子密钥分发创新荣获LCL运营商社区奖,"2026年5月20日——Eurofiber与Colt凭借在量子密钥分发（QKD）领域的联合创新，荣获LCL运营商社区奖。该奖项表彰了两家公司合作伙伴关系的实力，以及双方共同帮助欧洲构建安全、面向未来的数字基础设施的雄心。
该奖项在2026年LCL运营商合作伙伴活动期间颁发，这是一项年度盛会，汇聚运营商、连接服务商与基础设施合作伙伴，围绕协作、创新及数字连接未来展开交流。运营商社区奖旨在表彰运营商生态系统中卓越的合作关系与贡献。
在2026年巴塞罗那世界移动通信大会上，Eurofiber与Colt展示了其联合跨运营商量子加密计划：一条连接伦敦、阿姆斯特丹和布鲁塞尔的泛欧量子安全光纤走廊。该计划融合开放数字基础设施与跨境连接，在维持低延迟、高性能网络服务的同时，助力保护关键数据免受新兴量子威胁。
Eurofiber业务创新官Marc Hulzebos表示：“这是Eurofiber与Colt合作伙伴关系的重要里程碑，业界认可了连接伦敦、阿姆斯特丹与布鲁塞尔的首次商业泛欧量子安全陆地和海底连接。我非常自豪，我们的团队正携手在基础层面开发下一代加密技术，为关键领域的安全通信提供保障。”
通过量子",https://www.eurofiber.com/press/eurofiber-and-colt-win-lcl-carrier-community-award-for-innovation-in-quantum-key-distribution/,http://www.qtc.com.cn/article/177943398132787.html,www.eurofiber.com,2026-05-20,2026-05-22,"[""量子通信"", ""后量子密码"", ""企业资讯"", ""企业资讯"", ""企业资讯""]"
80,美国商务部拟向Infleqtion资助最高1亿美元，以推动中性原子量子系统研发,,http://www.qtc.com.cn/flash/177942072132867.html,http://www.qtc.com.cn/flash/177942072132867.html,,,2026-05-22,"[""中性原子"", ""资本运作""]"
79,西班牙设立“西班牙量子联盟” 将助力该国在量子技术领域提升影响力,,http://www.qtc.com.cn/flash/177940896732778.html,http://www.qtc.com.cn/flash/177940896732778.html,,,2026-05-22,"[""企业资讯"", ""企业资讯"", ""企业资讯""]"
78,PsiQuantum在昆士兰州推进全球首台实用级量子计算机项目建设,PsiQuantum公司昨日宣布，在澳大利亚昆士兰州莫顿湾中心推进全球首台实用级量子计算机项目建设。目前，项目前期工程已启动，更多早期施工工作将在未来数周内展开，正式动工仪式预计于6月举行。据悉，为落实能够满足实用级量子计算基础设施与运营需求的建设地点，PsiQuantum此前已与莫顿湾市政府进行了密切合作。,https://www.psiquantum.com/news-import/psiquantum-unveils-new-australian-site-at-moreton-bay-central,http://www.qtc.com.cn/flash/177940974732854.html,www.psiquantum.com,,2026-05-22,"[""量子计算"", ""企业资讯"", ""企业资讯"", ""产品动态""]"
77,Xanadu量子技术公司宣布QROM算法突破，可将Toffoli门数量减半,"2026年5月21日 -- Xanadu量子技术有限公司今日宣布在量子只读存储器（QROM）领域取得算法突破。QROM是执行高级量子应用的关键组件。该新算法有望将昂贵的量子操作数量减少约一半，从而直接克服了近期实用规模容错量子计算机所面临的重大硬件瓶颈。
QROM是一种将经典数据加载到量子计算机上的算法子程序，构成了量子计算机应用的主要瓶颈。尽管其重要性关键，但QROM的性能此前已陷入停滞，过去七年间未能取得显著进展。Xanadu的近期成果打破了这一僵局，通过降低量子应用的资源需求实现了技术飞跃。
该创新主要针对减少Toffoli门的数量——这是量子计算机所能执行的计算成本最高的操作之一。对于受可用量子比特数量限制的问题规模，Xanadu的实现方案使QROM模块内的Toffoli门数量大约减半。
这些优化通过用QROM的“复制”机制取代传统的量子比特“交换”方法，降低了成本。此外，新研究进一步优化了连续QROM模块的常见排序方式，将多个冗余的数据卸载步骤替换为单一高效的卸载流程。这两项创新共同使量子程序通过QROM加载经典数据的成本降至原来的一半左右。
Xanadu创始人兼首席执行官C",https://www.prnewswire.com/news-releases/xanadu-breakthrough-lowers-the-cost-of-quantum-applications-302778615.html,http://www.qtc.com.cn/flash/177941141632862.html,www.prnewswire.com,2026-05-21,2026-05-22,"[""量子计算"", ""量子纠错"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
76,意大利电信运营商Sparkle借助Equinix扩展量子安全连接能力,"2026年5月20日——继在法兰克福与新加坡之间通过IPsec隧道成功完成验证后，Sparkle的量子安全互连（Quantum Safe Interconnect）现已覆盖欧洲、美洲及亚洲的20个Equinix站点，并计划进一步扩展至更广泛的Equinix生态系统。
Sparkle是意大利首家国际服务提供商，也是全球顶级运营商之一。该公司宣布，其量子安全互连（QSI）已在欧洲、美洲和亚洲的20个Equinix国际业务交换（IBX）数据中心站点实现商用，这些站点均提供Equinix托管解决方案。
Sparkle的QSI已在法兰克福与新加坡之间通过安全互联网协议（IPsec）隧道进行的概念验证（PoC）中成功完成验证。目前，该服务已向企业、运营商及超大规模云服务商开放，旨在为跨站点VPN、混合基础设施及分布式多云环境提供量子安全保护。
与基于专用传输环境、特定硬件链或刚性点对点架构的方案不同，量子安全互连是一种基于软件的覆盖解决方案，可部署于现有网络和安全基础设施之上。它能与虚拟防火墙、云环境及互连平台无缝集成，并通过灵活的网络即服务（NaaS）模式交付。这使得QSI特别适用于现代基础设施",https://www.tisparkle.com/media/press-release/sparkle-expands-quantum-safe-connectivity-equinix,http://www.qtc.com.cn/flash/177941256132851.html,www.tisparkle.com,,2026-05-22,"[""后量子密码"", ""产品动态"", ""企业资讯"", ""半导体"", ""宏观态势"", ""产品动态"", ""企业资讯"", ""宏观态势"", ""产品动态""]"
75,Quantum X Labs成功将谷歌公开的表面码数据集集成到其量子纠错转换器中,Quantum X Labs公司日前宣布，其持股30%的子公司已成功交付一套集成层，可将谷歌Quantum AI公开发布的实验性表面码数据集接入其量子纠错（QECC）Transformer流程中，该相关知识产权目前处于专利申请阶段。据了解，该基于Transformer的量子解码技术面向先进量子纠错应用开发，包括云部署神经解码器。相关解码器知识产权由以色列特拉维夫大学技术转移公司Ramot授权，目前同样处于专利申请阶段。,https://www.globenewswire.com/news-release/2026/05/21/3299300/0/en/quantum-x-labs-successfully-integrates-google-s-public-surface-code-dataset-into-its-deep-quantum-error-correction-transformer.html,http://www.qtc.com.cn/flash/177941352432861.html,www.globenewswire.com,2026-05-21,2026-05-22,"[""量子纠错"", ""产品动态"", ""产品动态"", ""产品动态""]"
74,光量子计算公司Xanadu与Yorkville达成3亿美元股权融资计划,"2026年5月21日——光量子计算领域领先企业Xanadu量子科技有限公司宣布，已与YA II PN有限公司（简称""Yorkville Advisors""）达成一项总额可达3亿美元的合成市价股权融资计划（简称""该计划""）。该公司计划将所获净收益（如有）用于营运资金及一般企业用途。
该计划赋予Xanadu（但并非强制其）在三年期内，通过私募方式向Yorkville Advisors发行并出售最多3亿美元的B类次级投票权股份的权利，具体交易受双方于2026年5月20日签署的《备用股权购买协议》（简称""SEPA""）中的限制和条款约束。该公司预计将根据市场行情及其对股东价值有利的估值水平，伺机利用该计划进行融资。
该计划下的任何净收益将直接由公司获得。该计划仅包含公司直接发行新股，不涉及现有股东的二级市场出售。为配合该计划的启动，公司计划向美国证券交易委员会提交F-1表格注册声明，以便Yorkville Advisors根据适用的美国证券法对依据该计划获得的股份进行再销售。
Xanadu首席财务官Michael Trzupek表示：""在我们持续推进并执行走向容错量子计算的长期路线图之际，该计划",https://www.prnewswire.com/news-releases/xanadu-announces-300-million-synthetic-at-the-market-program-302778522.html,http://www.qtc.com.cn/flash/177941478232864.html,www.prnewswire.com,2026-05-21,2026-05-22,"[""量子计算"", ""量子纠错"", ""光量子"", ""融资商业"", ""企业资讯"", ""宏观态势"", ""企业资讯"", ""宏观态势"", ""资本运作""]"
73,东芝与Quantum Bridge成功演示基于QKD技术的全球量子安全网络能力,,http://www.qtc.com.cn/flash/177941592432865.html,http://www.qtc.com.cn/flash/177941592432865.html,,,2026-05-22,"[""量子通信"", ""后量子密码"", ""宏观态势""]"
72,Diraq将获美国商务部最高3800万美元资金支持，加速推进硅基量子芯片规模化,Diraq昨日宣布已与美国商务部签署意向书，拟获得来自CHIPS研发办公室最高达3800万美元的美联邦资金支持。据悉，该资金将用于通过美国半导体产业推进容错硅基量子计算处理器的生产与规模化。Diraq总部位于澳大利亚悉尼，在美国帕洛阿尔托和芝加哥设有办公室与实验室，并计划在洛杉矶新设重要运营机构。Diraq表示，其正在扩大在美国的团队与业务，并与本土合作伙伴开展合作，以推动美国量子生态系统的发展。,https://www.globenewswire.com/news-release/2026/05/21/3299238/0/en/Diraq-Signs-38M-Letter-of-Intent-with-the-U-S-Department-of-Commerce-under-CHIPS-Act-to-Scale-Domestic-Quantum-Computing-Processors-Using-Silicon-Spin-Technology.html,http://www.qtc.com.cn/flash/177941832432866.html,www.globenewswire.com,2026-05-21,2026-05-22,"[""量子计算"", ""量子纠错"", ""产品动态"", ""企业资讯"", ""半导体"", ""宏观态势"", ""产品动态"", ""企业资讯"", ""宏观态势"", ""企业资讯""]"
71,Infleqtion公布多项量子计算研究进展，持续推进其实用级容错量子计算路线,Infleqtion公司昨日公布了多项量子计算研究进展，进一步推进了其实用级容错量子计算路线。这些相关成果包括：发布开源架构级资源估算工具resource-superstaq；实现创纪录的铷-铯双物种纠缠门操作；由Infleqtion量子信息首席科学家Mark Saffman教授共同参与的最新理论预印本提出了实现超过99.9%保真度中性原子纠缠门的路径；以及一种用于亚多普勒冷却和光学原子传输的静态磁场方法。,https://infleqtion.com/infleqtion-strengthens-neutral-atom-quantum-computing-platform-with-new-technical-breakthroughs/,http://www.qtc.com.cn/flash/177941970732855.html,infleqtion.com,2026-05-20,2026-05-22,"[""量子计算"", ""量子纠错"", ""中性原子"", ""产品动态"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""科技前沿""]"
70,IBM投资10亿美元+10亿CHIPS补贴，成立专注于量子晶圆制造的Anderon公司,"2026年5月21日——今天，IBM与美国商务部宣布了一项意向书，计划建设一座美国量子芯片代工厂，以巩固美国在全球量子领域的领导地位，并推动其日益壮大的量子生态系统发展。美国商务部的CHIPS激励措施将支持一家名为Anderon的新IBM公司的研发工作，这将是美国首家专注于量子领域的代工厂。这一举措代表了美国政府迄今为止在量子研发领域做出的最重大承诺之一，旨在使美国能够制造全球大部分的量子晶圆。
除了美国商务部提供的10亿美元CHIPS激励资金外，IBM还将向Anderon投入10亿美元现金，并注入大量知识产权、资产以及一支技术娴熟的劳动力队伍。随着Anderon的发展，预计还会有更多投资者加入。Anderon将作为一家独立公司，总部设在纽约州奥尔巴尼，运营一家先进的300毫米量子晶圆代工厂。这将有助于巩固美国在新兴量子产业中心的领导地位。该产业预计到2040年将创造高达8500亿美元的经济价值，并在推动美国经济增长的同时，加强国家安全。
IBM将市场领先的量子计算带给世界的使命从未改变。与美国商务部达成的意向书反映了IBM在量子计算领域的全球领导地位及其世界一流的晶圆制造专长。IBM",https://newsroom.ibm.com/ibm-and-u-s-department-of-commerce-announce-americas-first-purpose-built-quantum-foundry,http://www.qtc.com.cn/flash/177941712732863.html,newsroom.ibm.com,,2026-05-22,"[""量子计算"", ""量子纠错"", ""超导"", ""融资商业"", ""产品动态"", ""企业资讯"", ""政策标准"", ""半导体"", ""科技前沿"", ""宏观态势"", ""产品动态"", ""企业资讯"", ""科技前沿"", ""宏观态势"", ""产品动态""]"
69,三井住友银行与东芝公司合作开发出基于先进量子驱动技术的新股票指数,日本三井住友银行与东芝公司近日宣布，已联合开发出“SMBC/TOSHIBA量子驱动多元化日本股票指数”和“SMBC/TOSHIBA量子驱动多元化美国股票指数”。据悉，上述两项基于先进量子驱动技术实现的新股票指数，统称为“SMBC/TOSHIBA Quantum Diversified”。在该项目中，东芝基于其“模拟分岔机”提供定制化的量子驱动优化技术，并负责系统维护及季度再平衡计算的执行。,https://www.global.toshiba/ww/news/digitalsolution/2026/05/news-20260520-01.html,http://www.qtc.com.cn/flash/177932958132675.html,www.global.toshiba,,2026-05-21,"[""企业资讯"", ""企业资讯"", ""企业资讯""]"
68,穆迪公司警告称：量子计算威胁将重塑全球数字金融风险,穆迪公司在一份新报告中表示，随着数字资产基础设施逐步进入主流金融市场，金融机构正将量子计算视为未来可能带来运营及系统性影响的网络安全风险。该报告指出，摩根大通和汇丰银行等主要金融机构已开始测试后量子密码学、加密敏捷系统以及量子安全通信技术。同时，随着基于区块链的金融系统日益互联且不可逆，美国、欧洲和亚洲的监管机构正加大对网络韧性及后量子准备工作的关注。,https://thequantuminsider.com/2026/05/20/moodys-report-warns-quantum-threat-could-reshape-digital-finance-risk/,http://www.qtc.com.cn/flash/177933072232776.html,thequantuminsider.com,2026-05-20,2026-05-21,"[""量子计算"", ""后量子密码"", ""政策标准"", ""宏观态势"", ""宏观态势"", ""宏观态势""]"
67,Quantum Bridge获得800万美元融资，用于加固全球网络以抵御量子威胁,"2026年5月20日 -- Quantum Bridge Technologies已完成由Primo Capital SGR领投的800万美元A轮融资，旨在加速全球向抗量子网络安全基础设施的过渡。这笔投资将支持该公司的规模化发展，因为全球金融机构、电信网络、政府和国防部门正在寻求保护关键数据免受新兴量子威胁。
本轮融资得到了全球多家投资者的支持，包括Wayra（Telefónica）、Cadenza VC、Club degli Investitori天使投资人、HPE和Bacchus Venture Capital。加上此前来自Alumni Ventures和多伦多大学等投资者的融资，Quantum Bridge的总融资额已达到1600万美元。
Primo Capital投资专业人士Mara Attardi表示：“领投本轮融资对Primo Capital来说是一个具有里程碑意义的时刻，我们正在量子技术领域建立自己的影响力——我们认为这个领域是未来十年数字韧性的基石。Quantum Bridge凭借其架构的多功能性立即脱颖而出，但最终让我们坚定信心的还是其团队。其CEO拥有罕见的双重威胁",https://qubridge.io/quantum-bridge-secures-8-million-to-fortify-global-networks-against-quantum-threats/,http://www.qtc.com.cn/flash/177933204132777.html,qubridge.io,2026-05-20,2026-05-21,"[""量子计算"", ""量子通信"", ""后量子密码"", ""融资商业"", ""产品动态"", ""企业资讯"", ""宏观态势"", ""产品动态"", ""企业资讯"", ""宏观态势"", ""资本运作""]"
66,中国科大实现碳化硅氧-空位色心的高效制备与结构识别,"中国科大郭光灿院士团队在碳化硅色心的可控制备与微观结构识别方面取得重要突破。该团队李传锋、许金时研究组与匈牙利魏格纳物理研究中心Adam Gali等人合作，发展了基于氧离子注入的高效制备方法，成功获得了4H-碳化硅中四类氧相关改性双空位色心，并通过同位素分辨的17O超精细相互作用测量，直接确认其为氧-空位色心。该成果5月16日在线发表在国际知名学术期刊《先进材料》上。
固态色心是发展量子精密测量和量子网络的重要物理平台，最常见的一类色心是金刚石中的氮-空位色心。与金刚石色心相比，碳化硅色心具有近红外光学跃迁优势，并可以利用成熟的碳化硅半导体工艺及晶圆级制备能力，因而被认为是实现可扩展固态量子器件的重要候选体系。李传锋、许金时研究组系统研究了4H-碳化硅中改性双空位色心的性质与应用，发现单个改性双空位色心（尤其是PL5和PL6）在室温下具有高荧光亮度和显著自旋读出对比度[Natl. Sci. Rev. 9, nwab122 (2022)]；并发现PL6色心在低温共振激发下具有稳定的电荷态[NatureCommun. 15, 10146 (2024)]，展示了其在量子传感和自旋-光子接口中",https://doi.org/10.1002/adma.73419,http://www.qtc.com.cn/article/177933334632780.html,doi.org,,2026-05-21,"[""光量子"", ""量子通信"", ""量子传感"", ""产品动态"", ""企业资讯"", ""半导体"", ""科技前沿"", ""产品动态"", ""企业资讯"", ""科技前沿"", ""科技前沿""]"
65,半导体元件界面工程实现无电压量子电子态双向调控,"在半导体微缩技术面临物理极限之时，如何在不施加外部电压的条件下精准调控量子电子行为，已成为下一代元件设计的核心概念。台湾大学物理系特聘教授邱雅萍团队与产学研跨机构合作研究发现，通过半金属铋（Bismuth）纳米薄膜与二维半导体薄膜（MoS2）的界面接触工程设计，结合莫尔位能（Moiré potential）与铋纳米薄膜的量子局限效应，可在无需外加电压的条件下，于水平和垂直两个方向精准调控量子电子的空间排列与局限行为，相关成果已发表于《自然通讯》（Nature Communications）期刊。
这项研究最具未来潜力的实用之处在于，所设计的材料系统无需外加电压，即可诱发电子的空间局域效应。这一特性对发展“电荷量子位”与“超低功耗元件”具有材料基础意义，有望为下一代量子计算与节能半导体芯片提供新的设计方向。
研究所用的异质结构由两层以小角度堆叠的二维半导体薄膜（二硫化钼MoS₂）以及铋（Bismuth，Bi）半金属纳米薄膜共同构成，运用原子级扫描隧道显微术，直接观察该异质结构中的电子行为。
该研究的核心设计利用两种方向的物理机制调控电子行为：水平方向上，小角度双层堆叠产生的“莫尔势能（M",http://www.qtc.com.cn/article/177933594432781.html,http://www.qtc.com.cn/article/177933594432781.html,,,2026-05-21,"[""量子计算"", ""产品动态"", ""企业资讯"", ""半导体"", ""科技前沿"", ""产品动态"", ""企业资讯"", ""科技前沿"", ""科技前沿""]"
64,瑞典科学家开发的新型芯片可模拟量子系统与周围环境的交互行为,瑞典皇家理工学院（KTH）一个研究团队开发出一款用于量子系统模拟的芯片，可模拟多种量子系统在与周围环境发生能量或信息交换时的行为过程。研究人员表示，该成果进一步增强了量子计算机在量子系统及自然界量子过程模拟方面的应用潜力。据他们介绍，该研究利用芯片中的光粒子（光子）作为被模拟系统中粒子的替代对象，并通过对这一高度可控的量子系统，重现并研究了其他类型系统中的光子行为。相关研究成果已于日前发表在《自然·通讯》期刊。,https://via.tt.se/pressmeddelande/4386261/new-chip-offers-way-to-make-use-of-quantum-system-imperfections?publisherId=3236652&lang=en,http://www.qtc.com.cn/flash/177932376132680.html,via.tt.se,,2026-05-21,"[""量子计算"", ""光量子"", ""产品动态"", ""半导体"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""产品动态""]"
63,MAQCS项目将实现1000量子比特中性原子计算机与HPC设施集成,德国联邦教育、研究与技术部（BMFTR）资助的MAQCS项目，总投资2000万欧元，计划在德国莱布尼茨计算中心（LRZ）开发并部署一台完全数字化的1000量子比特中性原子量子计算机。据悉，该系统基于排列在光学晶格中的中性原子构建，形成可通用编程的量子计算架构。当量子比特数量突破1000阈值后，系统将为相关应用提供更强的计算基础。该项目目标达是到技术就绪等级TRL 6，使该量子计算机从实验室装置转变为完全集成的量子加速器，并嵌入在LRZ的高性能计算（HPC）生态系统中。在应用层面，LRZ用户将可通过云接口实现访问。系统集成由慕尼黑量子软件栈（MQSS）支持，以实现量子硬件与HPC工作流的紧密耦合。,https://planqc.eu/technology/maqcs-custom-system,http://www.qtc.com.cn/flash/177932472732455.html,planqc.eu,2023-12-01,2026-05-21,"[""量子计算"", ""中性原子"", ""融资商业"", ""科技前沿"", ""宏观态势"", ""科技前沿"", ""宏观态势"", ""产品动态""]"
62,西班牙BSC-CNS超算中心已部署并集成一枚35量子比特超导量子芯片,西班牙巴塞罗那超级计算中心—国家超级计算中心（BSC-CNS）日前宣布，其量子分区MareNostrum Ona通过新部署一枚35量子比特芯片，进一步推进了其量子计算基础设施的建设。该系统采用100%欧洲技术开发，并由西班牙联合体Qilimanjaro-GMV完成安装与调试。它采用开放访问模式，BSC也由此成为欧洲部署此类量子系统的重要机构之一。该量子系统基于超导技术，并已集成至MareNostrum 5超级计算机，可用于探索融合经典计算与量子计算能力的新型计算模式。,https://www.hpcwire.com/off-the-wire/bsc-expands-its-quantum-computer-capacity-and-consolidates-open-access-infrastructure/,http://www.qtc.com.cn/flash/177932484132679.html,www.hpcwire.com,,2026-05-21,"[""量子计算"", ""超导"", ""产品动态"", ""半导体"", ""产品动态"", ""产品动态""]"
61,HiPEQ项目团队开发出面向量子技术应用的高稳定性微型激光光源,在名为HiPEQ的项目中，由产业界与科研机构组成的一个联合团队开发了多种基于激光的技术方案，以实现面向量子技术应用的小型化、高稳定性激光源。在研究过程中，该团队还利用激光生长了新型光学绝缘晶体。该项目由TOPTICA负责协调推进。据研究团队称，他们已完成两款小型化激光源原型机的开发，其外部尺寸仅为22×9×6立方厘米，并集成了全部系统组件。此外，该设计还可适配不同波长，可应用于多种量子技术场景。,https://www.ilt.fraunhofer.de/en/press/press-releases/2026/5-19-hipeq-crystal-growth-for-quantum-technology.html,http://www.qtc.com.cn/flash/177932604232678.html,www.ilt.fraunhofer.de,2026-05-19,2026-05-21,"[""科技前沿"", ""宏观态势"", ""科技前沿"", ""宏观态势"", ""宏观态势""]"
60,Terra Quantum在马耳他现有电信网络中成功部署其量子密钥分发系统,Terra Quantum最近在马耳他的一个现有电信光纤网络中成功部署了其量子密钥分发（QKD）系统，并通过与Merqury Cybersecurity合作，在两座数据中心间建立了量子安全通信链路。该部署属于欧洲量子通信基础设施（EuroQCI）计划下PRISM项目的一部分。据悉，该项目的核心目标之一，是验证量子安全通信能够在已承载业务的光纤基础设施上运行，而无需依赖专用暗光纤。,https://terraquantum.swiss/news/terra-quantum-deploys-quantum-secure-network-link-in-malta/,http://www.qtc.com.cn/flash/177932712232677.html,terraquantum.swiss,,2026-05-21,"[""量子通信"", ""后量子密码"", ""企业资讯"", ""企业资讯"", ""产品动态""]"
59,Quantinuum与Synopsys达成战略合作，将推进量子计算在工业设计中的应用,量子计算公司Quantinuum日前宣布与电子设计自动化及工程仿真领域的领先企业Synopsys达成战略合作，双方将重点推动将量子计算融入现代工程工具体系，以应对被认为正限制工业创新速度的“计算壁垒”。根据合作规划，双方将构建可扩展的端到端工作流程，使量子算法能够直接集成至现有工业软件及相关库中。,https://www.quantinuum.com/press-releases/quantinuum-announces-collaboration-with-synopsys-toward-advancing-industrial-design-with-quantum-computing,http://www.qtc.com.cn/flash/177932843932676.html,www.quantinuum.com,,2026-05-21,"[""量子计算"", ""企业资讯"", ""企业资讯"", ""宏观态势""]"
